"","Ano da eleição","UF","Turno","Cargo","Quantidade de abstenções","Quantidade de votos brancos","Quantidade de votos nulos","Quantidade de eleitores aptos","Alienação Absoluta","Alienação Percentual"
"904",2018,"ES",2,"Presidente",575920,51580,102536,2754415,"730.036",26.5
"905",2018,"GO",1,"Presidente",899468,81276,208869,4454402,"1.189.613",26.71
"906",2018,"GO",2,"Presidente",962605,59568,189457,4454429,"1.211.630",27.2
"907",2018,"MA",1,"Presidente",931638,60409,177960,4536954,"1.170.007",25.79
"908",2018,"MA",2,"Presidente",1059456,42274,119765,4536973,"1.221.495",26.92
"909",2018,"MG",1,"Presidente",3484274,381959,845008,15698955,"4.711.241",30.01
"910",2018,"MG",2,"Presidente",3631561,309049,1275394,15699063,"5.216.004",33.22
"911",2018,"MS",1,"Presidente",398397,30951,51412,1877705,"480.760",25.6
"912",2018,"MS",2,"Presidente",427770,27014,85889,1877747,"540.673",28.79
"913",2018,"MT",1,"Presidente",572086,33540,90262,2330024,"695.888",29.87
"914",2018,"MT",2,"Presidente",611134,23071,60981,2330011,"695.186",29.84
"915",2018,"PA",1,"Presidente",1097143,70590,188473,5498941,"1.356.206",24.66
"916",2018,"PA",2,"Presidente",1280769,60908,302178,5498812,"1.643.855",29.89
"917",2018,"PB",1,"Presidente",431154,67039,204291,2868028,"702.484",24.49
"918",2018,"PB",2,"Presidente",460754,36933,136900,2868023,"634.587",22.13
"919",2018,"PE",1,"Presidente",1176076,153557,514413,6569262,"1.844.046",28.07
"920",2018,"PE",2,"Presidente",1191872,76515,341822,6569316,"1.610.209",24.51
"921",2018,"PI",1,"Presidente",372489,32809,116180,2370421,"521.478",22
"922",2018,"PI",2,"Presidente",423451,20914,86849,2370422,"531.214",22.41
"923",2018,"PR",1,"Presidente",1351843,165991,308785,7972308,"1.826.619",22.91
"924",2018,"PR",2,"Presidente",1376226,132345,290303,7972080,"1.798.874",22.56
"925",2018,"RJ",1,"Presidente",2927225,282605,653582,12406805,"3.863.412",31.14
"926",2018,"RJ",2,"Presidente",2985349,219829,859238,12406861,"4.64.416",32.76
"927",2018,"RN",1,"Presidente",406222,44605,130877,2373957,"581.704",24.5
"928",2018,"RN",2,"Presidente",430545,29990,129752,2373876,"590.287",24.87
"929",2018,"RO",1,"Presidente",262277,15329,33110,1175617,"310.716",26.43
"930",2018,"RO",2,"Presidente",293413,13856,44054,1175634,"351.323",29.88
"931",2018,"RR",1,"Presidente",46441,2833,7529,333591,"56.803",17.03
"932",2018,"RR",2,"Presidente",62925,3700,10811,333576,"77.436",23.21
"933",2018,"RS",1,"Presidente",1515109,235396,230716,8353657,"1.981.221",23.72
"934",2018,"RS",2,"Presidente",1576396,208909,411601,8353814,"2.196.906",26.3
"935",2018,"SC",1,"Presidente",827201,103220,187275,5073479,"1.117.696",22.03
"936",2018,"SC",2,"Presidente",855612,88680,221888,5073146,"1.166.180",22.99
"937",2018,"SE",1,"Presidente",296823,32124,107796,1577123,"436.743",27.69
"938",2018,"SE",2,"Presidente",312437,21087,119746,1577191,"453.270",28.74
"939",2018,"SP",1,"Presidente",7111796,837211,1740759,33042545,"9.689.766",29.33
"940",2018,"SP",2,"Presidente",7196426,746949,2581039,33042569,"10.524.414",31.85
"941",2018,"TO",1,"Presidente",207589,8915,65924,1039188,"282.428",27.18
"942",2018,"TO",2,"Presidente",258102,7688,45111,1039178,"310.901",29.92
"943",2018,"ZZ",1,"Presidente",627,7,12,1046,"0.646",61.76
"944",2018,"ZZ",1,"Presidente",67,0,0,128,"0.67",52.34
"945",2018,"ZZ",1,"Presidente",39,0,1,99,"0.40",40.4
"946",2018,"ZZ",1,"Presidente",587,6,15,840,"0.608",72.38
"947",2018,"ZZ",1,"Presidente",176,1,9,342,"0.186",54.39
"948",2018,"ZZ",1,"Presidente",1994,58,43,3995,"2.095",52.44
"949",2018,"ZZ",1,"Presidente",27,0,0,49,"0.27",55.1
"950",2018,"ZZ",1,"Presidente",999,19,32,2111,"1.050",49.74
"951",2018,"ZZ",1,"Presidente",2297,9,22,3414,"2.328",68.19
"952",2018,"ZZ",1,"Presidente",1574,24,30,2528,"1.628",64.4
"953",2018,"ZZ",1,"Presidente",61,0,2,95,"0.63",66.32
"954",2018,"ZZ",1,"Presidente",1457,35,25,2726,"1.517",55.65
"955",2018,"ZZ",1,"Presidente",3019,115,110,7515,"3.244",43.17
"956",2018,"ZZ",1,"Presidente",74,0,0,104,"0.74",71.15
"957",2018,"ZZ",1,"Presidente",31,0,0,51,"0.31",60.78
"958",2018,"ZZ",1,"Presidente",582,8,12,1204,"0.602",50
"959",2018,"ZZ",1,"Presidente",180,0,3,409,"0.183",44.74
"960",2018,"ZZ",1,"Presidente",4969,70,57,8234,"5.096",61.89
"961",2018,"ZZ",1,"Presidente",226,2,0,451,"0.228",50.55
"962",2018,"ZZ",1,"Presidente",52,0,3,94,"0.55",58.51
"963",2018,"ZZ",1,"Presidente",2592,44,47,4835,"2.683",55.49
"964",2018,"ZZ",1,"Presidente",41,0,0,76,"0.41",53.95
"965",2018,"ZZ",1,"Presidente",1411,8,35,3043,"1.454",47.78
"966",2018,"ZZ",1,"Presidente",95,2,2,229,"0.99",43.23
"967",2018,"ZZ",1,"Presidente",3477,86,55,7130,"3.618",50.74
"968",2018,"ZZ",1,"Presidente",39,0,0,69,"0.39",56.52
"969",2018,"ZZ",1,"Presidente",924,14,16,1443,"0.954",66.11
"970",2018,"ZZ",1,"Presidente",297,5,8,680,"0.310",45.59
"971",2018,"ZZ",1,"Presidente",1186,36,32,2677,"1.254",46.84
"972",2018,"ZZ",1,"Presidente",23,0,0,52,"0.23",44.23
"973",2018,"ZZ",1,"Presidente",16170,181,181,25885,"16.532",63.87
"974",2018,"ZZ",1,"Presidente",528,23,19,1139,"0.570",50.04
"975",2018,"ZZ",1,"Presidente",378,2,9,675,"0.389",57.63
"976",2018,"ZZ",1,"Presidente",25676,605,400,39097,"26.681",68.24
"977",2018,"ZZ",1,"Presidente",78,0,0,157,"0.78",49.68
"978",2018,"ZZ",1,"Presidente",13,0,0,32,"0.13",40.62
"979",2018,"ZZ",1,"Presidente",11237,273,233,19657,"11.743",59.74
"980",2018,"ZZ",1,"Presidente",66,0,7,128,"0.73",57.03
"981",2018,"ZZ",1,"Presidente",104061,603,699,159887,"105.363",65.9
"982",2018,"ZZ",1,"Presidente",69,1,1,148,"0.71",47.97
"983",2018,"ZZ",1,"Presidente",655,22,13,1318,"0.690",52.35
"984",2018,"ZZ",1,"Presidente",28429,1491,902,60692,"30.822",50.78
"985",2018,"ZZ",1,"Presidente",1507,5,3,1856,"1.515",81.63
"986",2018,"ZZ",1,"Presidente",92,2,2,249,"0.96",38.55
"987",2018,"ZZ",1,"Presidente",79,0,1,201,"0.80",39.8
"988",2018,"ZZ",1,"Presidente",131,0,0,213,"0.131",61.5
"989",2018,"ZZ",1,"Presidente",204,2,1,287,"0.207",72.13
"990",2018,"ZZ",1,"Presidente",82,1,1,137,"0.84",61.31
"991",2018,"ZZ",1,"Presidente",80,0,0,107,"0.80",74.77
"992",2018,"ZZ",1,"Presidente",1357,1,3,1847,"1.361",73.69
"993",2018,"ZZ",1,"Presidente",77,0,0,123,"0.77",62.6
"994",2018,"ZZ",1,"Presidente",35,0,0,67,"0.35",52.24
"995",2018,"ZZ",1,"Presidente",9260,234,274,22043,"9.768",44.31
"996",2018,"ZZ",1,"Presidente",599,12,6,955,"0.617",64.61
"997",2018,"ZZ",1,"Presidente",450,14,5,1057,"0.469",44.37
"998",2018,"ZZ",1,"Presidente",96,2,1,133,"0.99",74.44
"999",2018,"ZZ",1,"Presidente",987,14,4,1749,"1.005",57.46
"1000",2018,"ZZ",1,"Presidente",285,4,3,528,"0.292",55.3
"1001",2018,"ZZ",1,"Presidente",44,0,2,95,"0.46",48.42
"1002",2018,"ZZ",1,"Presidente",28,0,0,55,"0.28",50.91
"1003",2018,"ZZ",1,"Presidente",1310,19,17,1869,"1.346",72.02
"1004",2018,"ZZ",1,"Presidente",1252,70,52,2850,"1.374",48.21
"1005",2018,"ZZ",1,"Presidente",1950,86,80,3640,"2.116",58.13
"1006",2018,"ZZ",1,"Presidente",36,0,1,69,"0.37",53.62
"1007",2018,"ZZ",1,"Presidente",35,0,1,68,"0.36",52.94
"1008",2018,"ZZ",1,"Presidente",28,1,1,53,"0.30",56.6
"1009",2018,"ZZ",1,"Presidente",252,11,6,564,"0.269",47.7
"1010",2018,"ZZ",1,"Presidente",179,3,1,439,"0.183",41.69
"1011",2018,"ZZ",1,"Presidente",6369,97,90,11036,"6.556",59.41
"1012",2018,"ZZ",1,"Presidente",2048,58,43,4416,"2.149",48.66
"1013",2018,"ZZ",1,"Presidente",16075,172,208,25254,"16.455",65.16
"1014",2018,"ZZ",1,"Presidente",206,0,4,482,"0.210",43.57
"1015",2018,"ZZ",1,"Presidente",71,1,2,127,"0.74",58.27
"1016",2018,"ZZ",1,"Presidente",29,0,0,59,"0.29",49.15
"1017",2018,"ZZ",1,"Presidente",369,11,6,793,"0.386",48.68
"1018",2018,"ZZ",1,"Presidente",25,0,1,56,"0.26",46.43
"1019",2018,"ZZ",1,"Presidente",1554,10,2,2095,"1.566",74.75
"1020",2018,"ZZ",1,"Presidente",456,0,9,854,"0.465",54.45
"1021",2018,"ZZ",1,"Presidente",14706,196,181,20750,"15.083",72.69
"1022",2018,"ZZ",1,"Presidente",90,1,2,188,"0.93",49.47
"1023",2018,"ZZ",1,"Presidente",38,0,0,56,"0.38",67.86
"1024",2018,"ZZ",1,"Presidente",16829,250,279,25458,"17.358",68.18
"1025",2018,"ZZ",1,"Presidente",19,0,0,45,"0.19",42.22
"1026",2018,"ZZ",1,"Presidente",10,0,2,44,"0.12",27.27
"1027",2018,"ZZ",1,"Presidente",34,0,0,75,"0.34",45.33
"1028",2018,"ZZ",1,"Presidente",40,0,0,105,"0.40",38.1
"1029",2018,"ZZ",1,"Presidente",689,15,5,1179,"0.709",60.14
"1030",2018,"ZZ",2,"Presidente",2039,72,89,3995,"2.200",55.07
"1031",2018,"ZZ",2,"Presidente",19,0,1,49,"0.20",40.82
"1032",2018,"ZZ",2,"Presidente",1084,26,54,2111,"1.164",55.14
"1033",2018,"ZZ",2,"Presidente",71,0,3,128,"0.74",57.81
"1034",2018,"ZZ",2,"Presidente",2360,30,45,3414,"2.435",71.32
"1035",2018,"ZZ",2,"Presidente",13,0,2,44,"0.15",34.09
"1036",2018,"ZZ",2,"Presidente",31,0,1,67,"0.32",47.76
"1037",2018,"ZZ",2,"Presidente",9037,541,888,22043,"10.466",47.48
"1038",2018,"ZZ",2,"Presidente",4999,120,224,8234,"5.343",64.89
"1039",2018,"ZZ",2,"Presidente",1999,63,77,3640,"2.139",58.76
"1040",2018,"ZZ",2,"Presidente",6381,212,190,11035,"6.783",61.47
"1041",2018,"ZZ",2,"Presidente",127,2,6,213,"0.135",63.38
"1042",2018,"ZZ",2,"Presidente",673,27,15,1179,"0.715",60.64
"1043",2018,"ZZ",2,"Presidente",179,16,22,440,"0.217",49.32
"1044",2018,"ZZ",2,"Presidente",453,10,21,854,"0.484",56.67
"1045",2018,"ZZ",2,"Presidente",45,1,4,76,"0.50",65.79
"1046",2018,"ZZ",2,"Presidente",108,4,7,229,"0.119",51.97
"1047",2018,"ZZ",2,"Presidente",29,1,2,53,"0.32",60.38
"1048",2018,"ZZ",2,"Presidente",2306,72,56,4416,"2.434",55.12
"1049",2018,"ZZ",2,"Presidente",1556,18,15,2095,"1.589",75.85
"1050",2018,"ZZ",2,"Presidente",30,0,3,51,"0.33",64.71
"1051",2018,"ZZ",2,"Presidente",669,7,10,1204,"0.686",56.98
"1052",2018,"ZZ",2,"Presidente",239,5,8,451,"0.252",55.88
"1053",2018,"ZZ",2,"Presidente",587,9,19,955,"0.615",64.4
"1054",2018,"ZZ",2,"Presidente",78,2,0,123,"0.80",65.04
"1055",2018,"ZZ",2,"Presidente",28298,1471,1121,60696,"30.890",50.89
"1056",2018,"ZZ",2,"Presidente",94,6,11,249,"0.111",44.58
"1057",2018,"ZZ",2,"Presidente",93,0,3,201,"0.96",47.76
"1058",2018,"ZZ",2,"Presidente",412,9,22,793,"0.443",55.86
"1059",2018,"ZZ",2,"Presidente",229,1,2,287,"0.232",80.84
"1060",2018,"ZZ",2,"Presidente",40,0,7,105,"0.47",44.76
"1061",2018,"ZZ",2,"Presidente",16280,320,458,25255,"17.058",67.54
"1062",2018,"ZZ",2,"Presidente",40,0,3,56,"0.43",76.79
"1063",2018,"ZZ",2,"Presidente",29,0,4,59,"0.33",55.93
"1064",2018,"ZZ",2,"Presidente",206,4,14,482,"0.224",46.47
"1065",2018,"ZZ",2,"Presidente",25124,778,633,39099,"26.535",67.87
"1066",2018,"ZZ",2,"Presidente",310,15,21,680,"0.346",50.88
"1067",2018,"ZZ",2,"Presidente",3527,151,109,7131,"3.787",53.11
"1068",2018,"ZZ",2,"Presidente",41,0,1,69,"0.42",60.87
"1069",2018,"ZZ",2,"Presidente",79,0,3,157,"0.82",52.23
"1070",2018,"ZZ",2,"Presidente",932,18,34,1443,"0.984",68.19
"1071",2018,"ZZ",2,"Presidente",1497,64,78,2726,"1.639",60.12
"1072",2018,"ZZ",2,"Presidente",1186,51,86,2677,"1.323",49.42
"1073",2018,"ZZ",2,"Presidente",22,0,2,56,"0.24",42.86
"1074",2018,"ZZ",2,"Presidente",32,0,5,75,"0.37",49.33
"1075",2018,"ZZ",2,"Presidente",95,2,0,133,"0.97",72.93
"1076",2018,"ZZ",2,"Presidente",25,1,4,52,"0.30",57.69
"1077",2018,"ZZ",2,"Presidente",298,8,6,528,"0.312",59.09
"1078",2018,"ZZ",2,"Presidente",176,2,6,342,"0.184",53.8
"1079",2018,"ZZ",2,"Presidente",555,12,18,840,"0.585",69.64
"1080",2018,"ZZ",2,"Presidente",639,20,12,1046,"0.671",64.15
"1081",2018,"ZZ",2,"Presidente",62,1,1,94,"0.64",68.09
"1082",2018,"ZZ",2,"Presidente",14855,252,374,20751,"15.481",74.6
"1083",2018,"ZZ",2,"Presidente",13,0,0,32,"0.13",40.62
"1084",2018,"ZZ",2,"Presidente",46,0,2,95,"0.48",50.53
"1085",2018,"ZZ",2,"Presidente",59,0,10,128,"0.69",53.91
"1086",2018,"ZZ",2,"Presidente",1510,16,23,1856,"1.549",83.46
"1087",2018,"ZZ",2,"Presidente",1599,40,50,2526,"1.689",66.86
"1088",2018,"ZZ",2,"Presidente",71,2,1,148,"0.74",50
"1089",2018,"ZZ",2,"Presidente",104042,1439,1852,159887,"107.333",67.13
"1090",2018,"ZZ",2,"Presidente",43,0,0,99,"0.43",43.43
"1091",2018,"ZZ",2,"Presidente",187,0,6,409,"0.193",47.19
"1092",2018,"ZZ",2,"Presidente",78,2,1,127,"0.81",63.78
"1093",2018,"ZZ",2,"Presidente",16741,256,394,25886,"17.391",67.18
"1094",2018,"ZZ",2,"Presidente",511,24,24,1139,"0.559",49.08
"1095",2018,"ZZ",2,"Presidente",80,0,1,107,"0.81",75.7
"1096",2018,"ZZ",2,"Presidente",1023,27,22,1749,"1.072",61.29
"1097",2018,"ZZ",2,"Presidente",17418,249,371,25457,"18.038",70.86
"1098",2018,"ZZ",2,"Presidente",11113,383,455,19657,"11.951",60.8
"1099",2018,"ZZ",2,"Presidente",22,0,0,45,"0.22",48.89
"1100",2018,"ZZ",2,"Presidente",1374,3,7,1847,"1.384",74.93
"1101",2018,"ZZ",2,"Presidente",99,6,6,188,"0.111",59.04
"1102",2018,"ZZ",2,"Presidente",47,0,0,69,"0.47",68.12
"1103",2018,"ZZ",2,"Presidente",41,0,0,68,"0.41",60.29
"1104",2018,"ZZ",2,"Presidente",373,3,14,675,"0.390",57.78
"1105",2018,"ZZ",2,"Presidente",258,13,14,564,"0.285",50.53
"1106",2018,"ZZ",2,"Presidente",33,0,0,55,"0.33",60
"1107",2018,"ZZ",2,"Presidente",1338,8,11,1869,"1.357",72.61
"1108",2018,"ZZ",2,"Presidente",1189,75,71,2850,"1.335",46.84
"1109",2018,"ZZ",2,"Presidente",88,0,5,137,"0.93",67.88
"1110",2018,"ZZ",2,"Presidente",1472,19,61,3043,"1.552",51
"1111",2018,"ZZ",2,"Presidente",77,0,2,104,"0.79",75.96
"1112",2018,"ZZ",2,"Presidente",450,26,20,1057,"0.496",46.93
"1113",2018,"ZZ",2,"Presidente",3149,79,108,7515,"3.336",44.39
"1114",2018,"ZZ",2,"Presidente",639,35,34,1318,"0.708",53.72
"1115",2018,"ZZ",2,"Presidente",63,0,1,95,"0.64",67.37
"1116",2018,"ZZ",2,"Presidente",2650,104,134,4835,"2.888",59.73
"1117",2018,"AC",1,"Governador",103929,7238,19115,547358,"130.282",23.8
"1118",2018,"AL",1,"Governador",494353,103344,291939,2187228,"889.636",40.67
"1119",2018,"AM",1,"Governador",469693,39614,149036,2427111,"658.343",27.12
"1120",2018,"AM",2,"Governador",519229,20364,120198,2427159,"659.791",27.18
"1121",2018,"AP",1,"Governador",85442,6618,22757,511824,"114.817",22.43
"1122",2018,"AP",2,"Governador",117123,6169,22253,511826,"145.545",28.44
"1123",2018,"BA",1,"Governador",2154937,314605,1170405,10390247,"3.639.947",35.03
"1124",2018,"CE",1,"Governador",1099042,246430,672245,6342532,"2.17.717",31.81
"1125",2018,"DF",1,"Governador",389826,66576,113619,2081218,"570.021",27.39
"1126",2018,"DF",2,"Governador",394275,58471,134856,2081505,"587.602",28.23
"1127",2018,"ES",1,"Governador",530378,114918,175988,2753585,"821.284",29.83
"1128",2018,"GO",1,"Governador",899328,182447,402526,4453034,"1.484.301",33.33
"1129",2018,"MA",1,"Governador",931517,104007,350759,4536193,"1.386.283",30.56
"1130",2018,"MG",1,"Governador",3483956,797534,1722385,15695210,"6.3.875",38.25
"1131",2018,"MG",2,"Governador",3631177,476476,1889549,15695460,"5.997.202",38.21
"1132",2018,"MS",1,"Governador",398287,68779,116509,1876929,"583.575",31.09
"1133",2018,"MS",2,"Governador",427646,38745,116897,1877020,"583.288",31.08
"1134",2018,"MT",1,"Governador",572006,96484,229370,2329374,"897.860",38.55
"1135",2018,"PA",1,"Governador",1096978,145732,426403,5497589,"1.669.113",30.36
"1136",2018,"PA",2,"Governador",1280584,81232,404458,5497638,"1.766.274",32.13
"1137",2018,"PB",1,"Governador",431016,113634,397288,2866493,"941.938",32.86
"1138",2018,"PE",1,"Governador",1175896,368863,1237334,6567535,"2.782.093",42.36
"1139",2018,"PI",1,"Governador",372423,63237,197505,2370010,"633.165",26.72
"1140",2018,"PR",1,"Governador",1351508,366334,550549,7968409,"2.268.391",28.47
"1141",2018,"RJ",1,"Governador",2926758,539865,1205351,12401199,"4.671.974",37.67
"1142",2018,"RJ",2,"Governador",2984852,346970,1259983,12401560,"4.591.805",37.03
"1143",2018,"RN",1,"Governador",406098,86111,259795,2372548,"752.004",31.7
"1144",2018,"RN",2,"Governador",430383,34072,132179,2372579,"596.634",25.15
"1145",2018,"RO",1,"Governador",262219,36867,72821,1175133,"371.907",31.65
"1146",2018,"RO",2,"Governador",293339,21123,61491,1175173,"375.953",31.99
"1147",2018,"RR",1,"Governador",46399,4382,13927,333153,"64.708",19.42
"1148",2018,"RR",2,"Governador",62851,3232,10982,333166,"77.065",23.13
"1149",2018,"RS",1,"Governador",1514852,404550,460182,8350718,"2.379.584",28.5
"1150",2018,"RS",2,"Governador",1576087,298456,642495,8350956,"2.517.038",30.14
"1151",2018,"SC",1,"Governador",826754,260484,375916,5068421,"1.463.154",28.87
"1152",2018,"SC",2,"Governador",855040,151683,342415,5068559,"1.349.138",26.62
"1153",2018,"SE",1,"Governador",296770,63994,228303,1576352,"589.067",37.37
"1154",2018,"SE",2,"Governador",312355,34855,179998,1576420,"527.208",33.44
"1155",2018,"SP",1,"Governador",7111052,1801747,3542566,33032372,"12.455.365",37.71
"1156",2018,"SP",2,"Governador",7195323,1054978,3543394,33032785,"11.793.695",35.7
"1157",2018,"TO",1,"Governador",207540,14389,112022,1038754,"333.951",32.15
"1158",2018,"AC",1,"Senador",103929,31134,60815,547358,"195.878",35.79
"1159",2018,"AL",1,"Senador",494353,245663,531326,2187228,"1.271.342",58.13
"1160",2018,"AM",1,"Senador",469693,212516,410084,2427111,"1.92.293",45
"1161",2018,"AP",1,"Senador",85442,32187,61210,511824,"178.839",34.94
"1162",2018,"BA",1,"Senador",2154937,1075280,3482999,10390247,"6.713.216",64.61
"1163",2018,"CE",1,"Senador",1099042,853822,1849607,6342532,"3.802.471",59.95
"1164",2018,"DF",1,"Senador",389826,324813,391313,2081218,"1.105.952",53.14
"1165",2018,"ES",1,"Senador",530378,346395,513931,2753585,"1.390.704",50.51
"1166",2018,"GO",1,"Senador",899328,560309,1014949,4453034,"2.474.586",55.57
"1167",2018,"MA",1,"Senador",931517,565192,940034,4536193,"2.436.743",53.72
"1168",2018,"MG",1,"Senador",3483956,2206967,4541254,15695210,"10.232.177",65.19
"1169",2018,"MS",1,"Senador",398287,242899,376942,1876929,"1.18.128",54.24
"1170",2018,"MT",1,"Senador",572006,274527,478374,2329374,"1.324.907",56.88
"1171",2018,"PA",1,"Senador",1096978,528388,1096248,5497589,"2.721.614",49.51
"1172",2018,"PB",1,"Senador",431016,445008,996084,2866493,"1.872.108",65.31
"1173",2018,"PE",1,"Senador",1175896,1180640,2942712,6567535,"5.299.248",80.69
"1174",2018,"PI",1,"Senador",372423,258543,655717,2370010,"1.286.683",54.29
"1175",2018,"PR",1,"Senador",1351508,1248770,1848095,7968409,"4.448.373",55.83
"1176",2018,"RJ",1,"Senador",2926758,1689111,3261171,12401199,"7.877.040",63.52
"1177",2018,"RN",1,"Senador",406098,264393,745686,2372548,"1.416.177",59.69
"1178",2018,"RO",1,"Senador",262219,125915,228105,1175133,"616.239",52.44
"1179",2018,"RR",1,"Senador",46399,21366,46066,333153,"113.831",34.17
"1180",2018,"RS",1,"Senador",1514852,1547540,1550299,8350718,"4.612.691",55.24
"1181",2018,"SC",1,"Senador",826754,772905,1172937,5068421,"2.772.596",54.7
"1182",2018,"SE",1,"Senador",296770,191720,539360,1576352,"1.27.850",65.2
"1183",2018,"SP",1,"Senador",7111052,5599960,10925931,33032372,"23.636.943",71.56
"1184",2018,"TO",1,"Senador",207540,76167,311558,1038754,"595.265",57.31
