"","Ano da eleição","UF","Turno","Cargo","Quantidade de abstenções","Quantidade de votos brancos","Quantidade de votos nulos","Quantidade de eleitores aptos","Alienação Absoluta","Alienação Percentual"
"923",2018,"PI",1,"Senador",372423,258543,655717,2370010,"1.286.683",54.29
"924",2018,"PI",2,"Presidente",423451,20914,86849,2370422,"531.214",22.41
"925",2018,"PR",1,"Deputado Estadual",1351508,448289,456832,7968409,"2.256.629",28.32
"926",2018,"PR",1,"Deputado Federal",1351508,433691,435007,7968409,"2.220.206",27.86
"927",2018,"PR",1,"Governador",1351508,366334,550549,7968409,"2.268.391",28.47
"928",2018,"PR",1,"Presidente",1351843,165991,308785,7972308,"1.826.619",22.91
"929",2018,"PR",1,"Senador",1351508,1248770,1848095,7968409,"4.448.373",55.83
"930",2018,"PR",2,"Presidente",1376226,132345,290303,7972080,"1.798.874",22.56
"931",2018,"RJ",1,"Deputado Estadual",2926758,628772,929182,12401199,"4.484.712",36.16
"932",2018,"RJ",1,"Deputado Federal",2926758,633446,955817,12401199,"4.516.021",36.42
"933",2018,"RJ",1,"Governador",2926758,539865,1205351,12401199,"4.671.974",37.67
"934",2018,"RJ",1,"Presidente",2927225,282605,653582,12406805,"3.863.412",31.14
"935",2018,"RJ",1,"Senador",2926758,1689111,3261171,12401199,"7.877.040",63.52
"936",2018,"RJ",2,"Governador",2984852,346970,1259983,12401560,"4.591.805",37.03
"937",2018,"RJ",2,"Presidente",2985349,219829,859238,12406861,"4.64.416",32.76
"938",2018,"RN",1,"Deputado Estadual",406098,88645,184168,2372548,"678.911",28.62
"939",2018,"RN",1,"Deputado Federal",406098,109541,230692,2372548,"746.331",31.46
"940",2018,"RN",1,"Governador",406098,86111,259795,2372548,"752.004",31.7
"941",2018,"RN",1,"Presidente",406222,44605,130877,2373957,"581.704",24.5
"942",2018,"RN",1,"Senador",406098,264393,745686,2372548,"1.416.177",59.69
"943",2018,"RN",2,"Governador",430383,34072,132179,2372579,"596.634",25.15
"944",2018,"RN",2,"Presidente",430545,29990,129752,2373876,"590.287",24.87
"945",2018,"RO",1,"Deputado Estadual",262219,34493,42634,1175133,"339.346",28.88
"946",2018,"RO",1,"Deputado Federal",262219,43183,50894,1175133,"356.296",30.32
"947",2018,"RO",1,"Governador",262219,36867,72821,1175133,"371.907",31.65
"948",2018,"RO",1,"Presidente",262277,15329,33110,1175617,"310.716",26.43
"949",2018,"RO",1,"Senador",262219,125915,228105,1175133,"616.239",52.44
"950",2018,"RO",2,"Governador",293339,21123,61491,1175173,"375.953",31.99
"951",2018,"RO",2,"Presidente",293413,13856,44054,1175634,"351.323",29.88
"952",2018,"RR",1,"Deputado Estadual",46399,3900,5712,333153,"56.011",16.81
"953",2018,"RR",1,"Deputado Federal",46399,6160,7306,333153,"59.865",17.97
"954",2018,"RR",1,"Governador",46399,4382,13927,333153,"64.708",19.42
"955",2018,"RR",1,"Presidente",46441,2833,7529,333591,"56.803",17.03
"956",2018,"RR",1,"Senador",46399,21366,46066,333153,"113.831",34.17
"957",2018,"RR",2,"Governador",62851,3232,10982,333166,"77.065",23.13
"958",2018,"RR",2,"Presidente",62925,3700,10811,333576,"77.436",23.21
"959",2018,"RS",1,"Deputado Estadual",1514852,581380,368241,8350718,"2.464.473",29.51
"960",2018,"RS",1,"Deputado Federal",1514852,596391,377423,8350718,"2.488.666",29.8
"961",2018,"RS",1,"Governador",1514852,404550,460182,8350718,"2.379.584",28.5
"962",2018,"RS",1,"Presidente",1515109,235396,230716,8353657,"1.981.221",23.72
"963",2018,"RS",1,"Senador",1514852,1547540,1550299,8350718,"4.612.691",55.24
"964",2018,"RS",2,"Governador",1576087,298456,642495,8350956,"2.517.038",30.14
"965",2018,"RS",2,"Presidente",1576396,208909,411601,8353814,"2.196.906",26.3
"966",2018,"SC",1,"Deputado Estadual",826754,268999,289759,5068421,"1.385.512",27.34
"967",2018,"SC",1,"Deputado Federal",826754,301690,319534,5068421,"1.447.978",28.57
"968",2018,"SC",1,"Governador",826754,260484,375916,5068421,"1.463.154",28.87
"969",2018,"SC",1,"Presidente",827201,103220,187275,5073479,"1.117.696",22.03
"970",2018,"SC",1,"Senador",826754,772905,1172937,5068421,"2.772.596",54.7
"971",2018,"SC",2,"Governador",855040,151683,342415,5068559,"1.349.138",26.62
"972",2018,"SC",2,"Presidente",855612,88680,221888,5073146,"1.166.180",22.99
"973",2018,"SE",1,"Deputado Estadual",296770,60607,127446,1576352,"484.823",30.76
"974",2018,"SE",1,"Deputado Federal",296770,72049,153377,1576352,"522.196",33.13
"975",2018,"SE",1,"Governador",296770,63994,228303,1576352,"589.067",37.37
"976",2018,"SE",1,"Presidente",296823,32124,107796,1577123,"436.743",27.69
"977",2018,"SE",1,"Senador",296770,191720,539360,1576352,"1.27.850",65.2
"978",2018,"SE",2,"Governador",312355,34855,179998,1576420,"527.208",33.44
"979",2018,"SE",2,"Presidente",312437,21087,119746,1577191,"453.270",28.74
"980",2018,"SP",1,"Deputado Estadual",7111052,2137781,2782946,33032372,"12.31.779",36.42
"981",2018,"SP",1,"Deputado Federal",7111052,1952806,2670041,33032372,"11.733.899",35.52
"982",2018,"SP",1,"Governador",7111052,1801747,3542566,33032372,"12.455.365",37.71
"983",2018,"SP",1,"Presidente",7111796,837211,1740759,33042545,"9.689.766",29.33
"984",2018,"SP",1,"Senador",7111052,5599960,10925931,33032372,"23.636.943",71.56
"985",2018,"SP",2,"Governador",7195323,1054978,3543394,33032785,"11.793.695",35.7
"986",2018,"SP",2,"Presidente",7196426,746949,2581039,33042569,"10.524.414",31.85
"987",2018,"TO",1,"Deputado Estadual",207540,19634,62862,1038754,"290.036",27.92
"988",2018,"TO",1,"Deputado Federal",207540,27259,86487,1038754,"321.286",30.93
"989",2018,"TO",1,"Governador",207540,14389,112022,1038754,"333.951",32.15
"990",2018,"TO",1,"Presidente",207589,8915,65924,1039188,"282.428",27.18
"991",2018,"TO",1,"Senador",207540,76167,311558,1038754,"595.265",57.31
"992",2018,"TO",2,"Presidente",258102,7688,45111,1039178,"310.901",29.92
